plot_ID,date_time,canopy_height_mean_plot,elevation_mean_plot,MAT_plot,MAP_plot,tree_cover_mean_plot,reiner_tree_cover_plot,fire_events_since_2001_plot,days_since_last_fire,reserve,site_ID,days_since_last_fire_site,fire_events_since_2001_site,MAP_site,MAT_site,elevation_site,tree_cover_site,reiner_tree_cover_site,canopy_height_site
MA_S01_P03,2024-03-24T10:25:26.361Z,22.4634335835775,1025.5,20.7500000000001,529.4,86.2176317487444,0,0,8460,Marakele,MA_S01,8460,0,529.4,20.7500000000001,1025.65,91.1170623779297,3.04675324675325,24.7236394973028
MA_S01_P04,2024-03-24T11:24:18.763Z,24.3613695417132,1025.25,20.7500000000001,529.4,89.5882386707124,5.95454545454545,0,8460,Marakele,MA_S01,8460,0,529.4,20.7500000000001,1025.65,91.1170623779297,3.04675324675325,24.7236394973028
MA_S01_P05,2024-03-24T11:55:00.860Z,27.599448567345,1025,20.7500000000001,529.4,89.6651088169643,5.38095238095238,0,8460,Marakele,MA_S01,8460,0,529.4,20.7500000000001,1025.65,91.1170623779297,3.04675324675325,24.7236394973028
MA_S02_P01,2024-03-24T13:26:36.495998Z,8.6500611298141,1020.66666666667,20.7500000000001,564.9,34.8285386562347,2.42857142857143,0,8460,Marakele,MA_S02,8460,0,564.9,20.7500000000001,1021.38333333333,21.3610128874131,3.44761904761905,4.82623373068541
MA_S02_P02,2024-03-24T13:47:24.916Z,3.1857137887908,1020,20.7500000000001,564.9,17.1443119699305,0,0,8460,Marakele,MA_S02,8460,0,564.9,20.7500000000001,1021.38333333333,21.3610128874131,3.44761904761905,4.82623373068541
MA_S02_P03,2024-03-24T14:41:13.439Z,1.96206967234612,1020,20.7500000000001,564.9,11.9260501443408,3.80952380952381,0,8460,Marakele,MA_S02,8460,0,564.9,20.7500000000001,1021.38333333333,21.3610128874131,3.44761904761905,4.82623373068541
MA_S02_P04,2024-03-24T15:24:25.707001Z,2.86658907264633,1022.25,20.7500000000001,564.9,15.5701948378397,6,0,8460,Marakele,MA_S02,8460,0,564.9,20.7500000000001,1021.38333333333,21.3610128874131,3.44761904761905,4.82623373068541
MA_S02_P05,2024-03-24T15:51:51.160999Z,7.46673498982969,1024,20.7500000000001,564.9,27.3359688287196,5,0,8460,Marakele,MA_S02,8460,0,564.9,20.7500000000001,1021.38333333333,21.3610128874131,3.44761904761905,4.82623373068541
MA_S03_P01,2024-03-25T08:07:39.131001Z,7.6609151696875,1034.5,20.7500000000001,576.3,36.5957701773871,1.22727272727273,0,8460,Marakele,MA_S03,8460,0,576.3,20.7500000000001,1035.51666666667,43.9134420985267,0.7,10.6205398362307
MA_S03_P02,2024-03-25T08:25:02.324Z,10.3777161964348,1035,20.7500000000001,576.3,44.09477579026,0,0,8460,Marakele,MA_S03,8460,0,576.3,20.7500000000001,1035.51666666667,43.9134420985267,0.7,10.6205398362307
MA_S03_P03,2024-03-25T08:57:04.971Z,14.2755976376079,1035.75,20.7500000000001,576.3,51.0014079411825,0.727272727272727,0,8460,Marakele,MA_S03,8460,0,576.3,20.7500000000001,1035.51666666667,43.9134420985267,0.7,10.6205398362307
MA_S03_P04,2024-03-25T09:29:17.209999Z,13.0473528589521,1036.33333333333,20.7500000000001,576.3,53.8255077543713,1.54545454545455,0,8460,Marakele,MA_S03,8460,0,576.3,20.7500000000001,1035.51666666667,43.9134420985267,0.7,10.6205398362307
MA_S03_P05,2024-03-25T10:00:45.354Z,7.74111731847127,1036,20.7500000000001,576.3,34.0497488294329,0,0,8460,Marakele,MA_S03,8460,0,576.3,20.7500000000001,1035.51666666667,43.9134420985267,0.7,10.6205398362307
MA_S04_P01,2024-03-25T11:08:14.938Z,14.1121834573292,1039.25,20.65,576.5,47.4723547980899,0,0,8460,Marakele,MA_S04,8460,0,566.98,20.65,1038.31666666667,42.1102966302401,1.00562770562771,9.97644554494005
MA_S04_P02,2024-03-25T11:25:50.041Z,7.26265943592245,1038,20.65,564.6,33.6448258486661,2.95454545454545,0,8460,Marakele,MA_S04,8460,0,566.98,20.65,1038.31666666667,42.1102966302401,1.00562770562771,9.97644554494005
MA_S04_P03,2024-03-25T11:57:40.639999Z,8.51651514118368,1038.33333333333,20.65,564.6,40.7513650980863,1.33333333333333,0,8460,Marakele,MA_S04,8460,0,566.98,20.65,1038.31666666667,42.1102966302401,1.00562770562771,9.97644554494005
MA_S04_P04,2024-03-25T12:41:18.596001Z,11.0253237031755,1038,20.65,564.6,48.7655151912144,0.285714285714286,0,8460,Marakele,MA_S04,8460,0,566.98,20.65,1038.31666666667,42.1102966302401,1.00562770562771,9.97644554494005
MA_S04_P05,2024-03-25T13:06:52.893002Z,8.96554598708948,1038,20.65,564.6,39.9174222151438,0.454545454545455,0,8460,Marakele,MA_S04,8460,0,566.98,20.65,1038.31666666667,42.1102966302401,1.00562770562771,9.97644554494005
MA_S05_P01,2024-03-26T07:34:59.938Z,60.7395332336426,1050.5,20.55,534,100,1.45833333333333,0,8460,Marakele,MA_S05,8460,0,534,20.55,1049.8,99.1853303389116,4.09836523125997,60.4022543405971
MA_S05_P02,2024-03-26T08:00:34.453999Z,77.9433412097749,1050,20.55,534,100,0,0,8460,Marakele,MA_S05,8460,0,534,20.55,1049.8,99.1853303389116,4.09836523125997,60.4022543405971
MA_S05_P03,2024-03-26T08:50:30.926001Z,59.0229565302531,1050,20.55,534,96.7272872924805,2.57894736842105,0,8460,Marakele,MA_S05,8460,0,534,20.55,1049.8,99.1853303389116,4.09836523125997,60.4022543405971
MA_S05_P04,2024-03-26T10:01:04.258Z,56.1361416903409,1049.5,20.55,534,100,10.9090909090909,0,8460,Marakele,MA_S05,8460,0,534,20.55,1049.8,99.1853303389116,4.09836523125997,60.4022543405971
MA_S05_P05,2024-03-26T10:51:22.159Z,48.1692990389737,1049,20.55,534,99.1993644020774,5.54545454545455,0,8460,Marakele,MA_S05,8460,0,534,20.55,1049.8,99.1853303389116,4.09836523125997,60.4022543405971
